user_id,anime_id,rating
19774,892,5
19774,893,4
19774,1117,7
19774,1118,8
19774,1119,4
19774,1120,9
19774,1121,5
19774,1122,8
19774,1894,5
19774,2397,5
19774,5526,5
19774,7311,7
19777,371,8
19777,416,9
19777,442,9
19777,512,10
19777,523,10
19777,2472,10
19777,6325,10
19777,7311,10
19777,8246,10
19777,9617,9
19778,442,4
19778,936,5
19778,2472,7
19778,4107,8
19778,6325,6
19778,7311,7
19778,8246,6
19778,9135,5
19778,9617,7
19778,9790,9
19778,10659,6
19778,12049,8
19778,19165,6
19778,21899,6
19778,23697,7
19778,23831,6
19791,415,8
19791,416,9
19791,430,4
19791,512,9
19791,523,9
19791,974,8
19791,4107,8
19791,7311,8
19791,14349,8
19791,19489,8
19792,460,9
19792,779,10
19792,781,10
19792,1363,10
19792,1364,10
19792,1366,10
19792,1367,10
19792,1505,10
19792,1506,10
19792,2171,10
19792,4155,10
19792,4447,10
19817,416,10
19817,430,10
19817,442,9
19817,512,10
19817,523,10
19817,936,9
19817,2472,9
19817,6325,9
19817,8246,9
19817,9135,9
19817,10731,9
19817,12049,9
19817,28755,9
19824,430,10
19824,442,8
19824,904,10
19824,905,10
19824,936,7
19824,1894,10
19824,2006,10
19824,2472,9
19824,6325,10
19824,8246,10
19824,9135,10
19824,10659,9
19827,523,8
19827,759,8
19827,4985,7
19827,5681,7
19827,6372,8
19827,6637,8
19827,7311,9
19827,7472,8
19827,9617,7
19827,14175,8
19827,14349,8
19827,15335,8
19827,15771,7
19827,19021,7
19827,19489,7
19827,21647,7
19830,416,9
19830,442,5
19830,449,7
19830,451,8
19830,452,7
19830,512,8
19830,523,8
19830,528,8
19830,936,5
19830,1117,7
19830,1118,7
19830,1430,7
19830,2397,6
19830,2398,5
19830,3033,5
19830,7311,5
19830,9135,8
19830,14349,6
19830,19489,7
19830,25687,6
19844,372,6
19844,528,10
19844,997,7
19844,1117,6
19844,1118,10
19844,1119,10
19844,1120,10
19844,1930,5
19844,1931,5
19844,2847,10
19844,4835,6
19844,4985,8
19844,6178,10
19844,7311,9
19844,8247,9
19844,9617,5
19844,9790,8
19844,10153,10
19846,430,8
19846,459,8
19846,460,8
19846,461,8
19846,462,9
19846,463,9
19846,464,7
19846,465,8
19846,502,8
19846,891,7
19846,892,7
19846,893,8
19846,894,8
19846,895,8
19846,896,9
19846,898,9
19846,899,9
19846,900,9
19846,901,9
19846,902,10
19846,903,9
19846,904,9
19846,905,10
19846,906,10
19846,1894,8
19846,2006,7
19846,3848,9
19846,4155,10
19846,4835,7
19846,8247,7
19846,9135,8
19846,9617,8
19846,9999,8
19846,12001,8
19846,12859,10
19847,442,6
19847,523,8
19847,894,6
19847,895,5
19847,896,5
19847,898,6
19847,899,6
19847,900,5
19847,901,6
19847,902,7
19847,903,6
19847,904,5
19847,905,7
19847,906,6
19847,936,6
19847,2472,6
19847,6325,6
19847,7311,10
19847,8246,7
19847,8247,6
19847,9617,9
19869,430,7
19869,442,7
19869,793,7
19869,936,8
19869,1006,8
19869,2472,8
19869,6372,7
19869,7337,6
19869,9135,7
19869,10659,7
19869,12049,8
19885,418,7
19885,430,7
19885,442,6
19885,459,6
19885,512,5
19885,523,8
19885,792,5
19885,936,6
19885,1117,8
19885,1894,5
19885,2472,6
19885,2490,5
19885,4155,8
19885,4835,7
19885,6325,6
19885,8246,6
19885,8247,7
19885,9135,7
19885,10659,6
19885,12049,7
19885,12859,9
19885,16680,5
19889,430,7
19889,523,6
19889,528,4
19889,875,8
19889,974,6
19889,1118,4
19889,4107,8
19889,5681,5
19889,7311,9
19889,9135,4
19889,14349,9
19889,15335,9
19889,15771,8
19889,16149,4
19889,19489,8
19890,418,7
19890,459,7
19890,502,9
19890,528,10
19890,779,7
19890,780,6
19890,781,6
19890,792,7
19890,891,9
19890,892,9
19890,893,9
19890,894,9
19890,895,9
19890,896,9
19890,898,9
19890,899,9
19890,900,9
19890,901,9
19890,902,9
19890,903,9
19890,904,9
19890,905,9
19890,906,9
19890,1010,7
19890,1117,8
19890,1118,8
19890,1121,8
19890,1363,6
19890,1364,6
19890,1366,6
19890,1367,6
19890,1505,6
19890,1506,6
19890,1894,5
19890,2006,7
19890,2171,6
19890,2847,9
19890,4447,6
19890,4793,8
19890,6178,9
19890,9917,9
19890,9963,6
19890,10740,9
19890,12117,6
19890,14735,6
19890,16149,7
19920,449,8
19920,779,10
19920,1363,10
19920,1366,10
19920,1367,8
19920,1505,9
19920,1506,10
19920,2398,9
19920,4447,10
19920,9963,10
19935,459,9
19935,460,9
19935,461,9
19935,462,9
19935,463,9
19935,464,9
19935,465,9
19935,3848,9
19935,4155,10
19935,4835,9
19935,8247,9
19935,9999,9
19935,12001,9
19935,12859,10
19943,442,7
19943,936,7
19943,2472,8
19943,4835,7
19943,6325,7
19943,7311,10
19943,8246,7
19943,8247,8
19943,9790,7
19943,14175,8
19943,17437,9
19959,371,10
19959,372,10
19959,415,8
19959,416,10
19959,512,10
19959,523,9
19959,528,7
19959,759,10
19959,1118,9
19959,1120,7
19959,2594,7
19959,4107,10
19959,6372,10
19959,6637,9
19959,7311,10
19959,19021,5
19966,430,9
19966,442,8
19966,523,10
19966,1119,9
19966,2398,9
19966,5681,10
19966,14349,9
19966,15771,9
19966,18755,8
19966,25687,9
19966,28755,9
19970,430,10
19970,449,10
19970,451,10
19970,452,10
19970,528,10
19970,883,10
19970,1117,10
19970,1118,10
19970,1119,10
19970,1894,8
19970,2006,7
19970,2847,8
19970,4793,10
19970,9135,10
19983,512,8
19983,528,10
19983,901,10
19983,903,6
19983,904,2
19983,1117,8
19983,1118,6
19983,2847,6
19983,4107,10
19983,5681,7
19986,459,9
19986,460,9
19986,461,9
19986,462,10
19986,463,10
19986,464,10
19986,465,10
19986,512,7
19986,523,7
19986,528,10
19986,1121,8
19986,1894,7
19986,2385,10
19986,2386,10
19986,2847,9
19986,3848,9
19986,4155,10
19986,7337,7
19986,12859,10
19994,416,10
19994,430,9
19994,459,8
19994,523,10
19994,793,6
19994,974,9
19994,1430,9
19994,4155,10
19994,6028,8
19994,7157,8
19994,7666,8
19994,8551,8
19994,9958,6
19995,372,9
19995,430,7
19995,1670,6
19995,2472,6
19995,4155,7
19995,5681,7
19995,7311,9
19995,7472,8
19995,9135,6
19995,12859,8
19995,14349,8
19995,15335,9
20005,459,8
20005,460,8
20005,461,9
20005,462,9
20005,463,9
20005,464,9
20005,465,9
20005,1505,7
20005,1506,8
20005,2171,8
20005,2385,8
20005,2386,9
20005,3848,9
20005,4155,9
20005,4447,8
20005,9617,9
20005,9963,9
20005,9999,10
20005,12049,9
20005,12117,8
20005,12859,10
20005,14735,8
20018,502,7
20018,528,8
20018,891,7
20018,894,7
20018,895,8
20018,896,7
20018,898,7
20018,899,7
20018,900,9
20018,901,9
20018,902,8
20018,903,9
20018,904,7
20018,905,7
20018,906,7
20018,1117,8
20018,1118,7
20018,1119,7
20018,1894,8
20018,2006,7
20018,4155,9
20018,4793,6
20018,12859,9
20034,442,9
20034,936,9
20034,2472,8
20034,4835,10
20034,6325,8
20034,7311,10
20034,7472,10
20034,8246,8
20034,8247,10
20034,9958,9
20034,12049,10
20034,13171,7
20040,416,7
20040,512,7
20040,523,9
20040,528,10
20040,1117,10
20040,1118,10
20040,1119,9
20040,1120,10
20040,1121,7
20040,1122,7
20040,1432,8
20040,1433,8
20040,2398,9
20040,2847,8
20040,5526,9
20040,6178,7
20040,9917,7
20040,10740,7
20040,12671,7
20051,430,8
20051,442,8
20051,459,9
20051,460,9
20051,461,9
20051,462,9
20051,463,9
20051,464,10
20051,465,9
20051,936,8
20051,2472,8
20051,3848,9
20051,4155,10
20051,6325,9
20051,8246,9
20051,9999,9
20051,10659,7
20051,12049,9
20051,12859,10
20056,442,9
20056,449,8
20056,451,8
20056,452,8
20056,793,8
20056,894,8
20056,895,8
20056,896,8
20056,898,8
20056,899,8
20056,900,8
20056,901,8
20056,902,7
20056,903,7
20056,904,6
20056,905,9
20056,906,8
20056,936,8
20056,1894,8
20056,2472,9
20056,4155,9
20056,5681,8
20056,6325,8
20056,7311,8
20056,7472,8
20056,8246,9
20056,12049,8
20060,1367,8
20060,1505,8
20060,1506,8
20060,2171,8
20060,6178,10
20060,9917,8
20060,9963,10
20060,12117,10
20060,14349,10
20060,21647,10
20060,25687,8
20060,32108,9
20060,32551,10
20079,372,7
20079,528,8
20079,1117,9
20079,1118,7
20079,1119,7
20079,1120,7
20079,1894,9
20079,2006,8
20079,2398,7
20079,4792,8
20079,4793,8
20079,4795,8
20079,5529,7
20079,9617,10
20079,9790,10
20079,11009,7
20079,11019,7
20079,12049,10
20093,449,7
20093,451,8
20093,452,7
20093,894,8
20093,895,8
20093,896,8
20093,898,8
20093,899,8
20093,900,8
20093,901,9
20093,902,8
20093,903,8
20093,904,7
20093,905,8
20093,906,8
20093,4106,8
20093,4835,8
20093,7311,10
20093,8247,8
20106,779,8
20106,780,8
20106,781,8
20106,1363,8
20106,1364,8
20106,1366,8
20106,1367,6
20106,1505,8
20106,1506,8
20106,2171,8
20106,4107,8
20106,4447,8
20106,7311,8
20106,9785,8
20106,9786,8
20106,9963,8
20106,12117,8
20106,12859,9
20106,14735,8
20106,18429,8
20128,416,7
20128,512,7
20128,523,9
20128,759,9
20128,2594,6
20128,5681,8
20128,6372,8
20128,7311,8
20128,14349,9
20128,14669,7
20128,15335,9
20128,21647,7
20139,442,8
20139,512,8
20139,936,8
20139,1117,7
20139,1118,6
20139,1122,8
20139,2392,5
20139,2393,9
20139,2407,7
20139,2408,6
20139,2655,9
20139,2656,8
20139,2661,8
20139,2670,8
20139,2673,8
20139,2677,9
20139,5681,9
20139,6988,6
20139,7045,8
20139,7311,7
20140,212,6
20140,304,7
20140,415,7
20140,416,10
20140,512,9
20140,523,8
20140,759,9
20140,875,7
20140,974,7
20140,2460,8
20140,3472,7
20140,3799,6
20140,4106,7
20140,5681,7
20140,10016,6
20140,10501,6
20140,10502,7
20140,14349,9
20140,15771,7
20140,16149,7
20140,19489,7
20146,304,7
20146,371,6
20146,372,7
20146,418,6
20146,430,8
20146,442,6
20146,502,6
20146,528,5
20146,792,6
20146,793,5
20146,891,6
20146,892,6
20146,893,6
20146,894,5
20146,895,6
20146,896,6
20146,898,7
20146,899,7
20146,900,7
20146,901,7
20146,902,7
20146,903,7
20146,904,5
20146,905,6
20146,906,7
20146,936,6
20146,997,5
20146,1117,5
20146,1118,5
20146,1894,5
20146,2006,5
20146,2398,5
20146,2472,6
20146,4835,6
20146,5681,8
20146,6325,6
20146,7311,7
20146,8246,6
20146,8247,6
20146,9135,6
20146,9617,7
20146,9790,8
20146,9958,6
20146,12783,6
20146,14175,6
20146,15771,7
20146,19021,6
20146,21647,7
20146,25389,7
20146,28755,8
20152,449,8
20152,451,8
20152,452,8
20152,528,8
20152,883,8
20152,894,6
20152,895,7
20152,896,8
20152,898,7
20152,899,6
20152,900,8
20152,901,9
20152,902,8
20152,903,9
20152,904,6
20152,905,10
20152,906,9
20152,1117,9
20152,1118,8
20152,1119,7
20152,1120,7
20152,1121,7
20152,1122,8
20152,2472,6
20152,2847,8
20152,4107,5
20152,4835,6
20152,6178,9
20152,6325,6
20152,7311,10
20152,8246,7
20152,8247,8
20152,9617,8
20152,9790,7
20152,9917,8
20152,10740,8
20152,12783,2
20152,16680,6
20152,25389,10
20153,415,8
20153,416,9
20153,430,7
20153,512,9
20153,523,10
20153,528,7
20153,759,9
20153,875,10
20153,891,5
20153,895,5
20153,900,5
20153,901,5
20153,905,3
20153,906,3
20153,1430,7
20153,1921,7
20153,2594,9
20153,2611,8
20153,3946,9
20153,4155,8
20153,5681,9
20153,6372,5
20153,6637,5
20153,7311,10
20153,9135,7
20153,9617,9
20153,12859,8
20153,31490,8
20161,430,9
20161,449,8
20161,451,7
20161,452,7
20161,536,7
20161,866,7
20161,867,7
20161,868,7
20161,869,7
20161,4835,8
20161,4985,8
20161,7311,9
20161,8247,8
20161,9958,8
20161,10153,8
20171,442,8
20171,459,7
20171,460,7
20171,461,7
20171,462,7
20171,463,6
20171,464,6
20171,465,6
20171,502,7
20171,891,7
20171,892,7
20171,893,7
20171,894,7
20171,895,7
20171,896,7
20171,898,7
20171,899,7
20171,900,7
20171,901,7
20171,902,7
20171,903,7
20171,904,7
20171,905,9
20171,906,7
20171,936,7
20171,2385,6
20171,2386,6
20171,2472,7
20171,2490,6
20171,3848,7
20171,4155,7
20171,4835,8
20171,6325,7
20171,8246,7
20171,8247,9
20171,9999,7
20171,10659,6
20171,12049,7
20171,12859,7
20171,25389,8
20171,28755,7
20178,460,8
20178,465,8
20178,779,9
20178,780,9
20178,781,10
20178,1363,10
20178,1364,10
20178,1366,10
20178,1367,10
20178,1505,8
20178,1506,10
20178,2171,8
20178,3848,8
20178,4155,9
20178,4447,9
20178,8246,7
20178,9963,9
20178,9999,8
20178,12117,8
20178,12859,9
20178,14735,8
20184,462,8
20184,463,8
20184,464,8
20184,465,8
20184,523,8
20184,3848,8
20184,4155,8
20184,4835,7
20184,7311,9
20184,12859,8
20184,15335,10
20217,371,7
20217,372,9
20217,451,7
20217,523,10
20217,875,1
20217,4107,8
20217,7311,8
20217,14349,7
20217,19489,7
20217,25389,5
20217,25687,4
20234,502,5
20234,891,5
20234,892,5
20234,893,6
20234,894,5
20234,895,5
20234,896,5
20234,898,7
20234,899,6
20234,900,6
20234,901,7
20234,902,5
20234,903,5
20234,904,4
20234,905,7
20234,906,7
20234,4835,10
20244,462,6
20244,463,6
20244,464,9
20244,512,8
20244,523,10
20244,1117,10
20244,1118,10
20244,1120,10
20244,1121,5
20244,1122,10
20244,3848,9
20244,4155,10
20244,5681,7
20244,6372,10
20244,6637,9
20244,9135,8
20244,12859,9
20258,442,6
20258,459,7
20258,460,7
20258,462,8
20258,463,7
20258,464,8
20258,465,7
20258,502,7
20258,891,7
20258,892,7
20258,894,7
20258,895,6
20258,896,7
20258,898,7
20258,899,7
20258,900,7
20258,901,7
20258,902,8
20258,903,7
20258,904,7
20258,905,8
20258,906,8
20258,936,7
20258,2385,7
20258,2386,8
20258,2490,7
20258,3848,7
20258,4155,9
20258,6372,8
20258,6637,8
20258,12859,8
20269,502,8
20269,892,8
20269,893,9
20269,894,9
20269,895,9
20269,896,9
20269,898,9
20269,899,9
20269,900,9
20269,901,10
20269,902,10
20269,903,10
20269,904,10
20269,905,10
20269,906,10
20269,1764,9
20269,1861,9
20269,2006,9
20269,2498,9
20269,2499,9
20269,8246,9
20269,8247,10
20269,12859,10
20270,415,5
20270,442,6
20270,523,6
20270,528,6
20270,759,9
20270,1117,6
20270,1118,4
20270,1119,5
20270,1120,5
20270,1121,4
20270,1122,4
20270,1894,4
20270,2847,6
20270,4107,9
20270,4793,5
20270,4795,4
20270,5526,4
20270,5681,8
20270,6178,4
20270,7311,9
20270,9135,9
20270,9790,5
20270,9917,4
20270,10740,4
20270,12671,3
20270,12783,5
20270,14349,6
20270,16680,5
20285,430,10
20285,523,8
20285,759,8
20285,5681,10
20285,6372,8
20285,6637,9
20285,9135,10
20285,14175,8
20285,16149,7
20285,19021,8
20285,21647,9
20290,512,9
20290,759,7
20290,1894,7
20290,2454,8
20290,5681,10
20290,9135,8
20290,10502,8
20290,13171,7
20290,14349,7
20290,14669,9
20290,19489,7
20290,25389,8
20292,528,7
20292,1117,8
20292,1118,10
20292,1119,7
20292,1120,8
20292,1121,8
20292,1122,9
20292,2847,9
20292,6178,9
20292,7311,9
20292,7337,1
20292,9917,8
20292,10740,8
20292,12671,8
20292,14349,10
20292,19021,10
20292,19489,10
20307,459,9
20307,461,8
20307,464,9
20307,465,9
20307,779,9
20307,780,9
20307,781,9
20307,1363,9
20307,1364,9
20307,1366,9
20307,1367,9
20307,1505,9
20307,1506,9
20307,2171,9
20307,3848,8
20307,4155,9
20307,4447,9
20307,4835,9
20307,8247,9
20307,9963,9
20307,12049,8
20307,12117,9
20307,12859,9
20307,19021,7
20311,459,8
20311,460,8
20311,461,8
20311,462,9
20311,464,9
20311,465,9
20311,512,7
20311,523,8
20311,3848,7
20311,4155,8
20311,12859,10
20324,430,9
20324,442,8
20324,779,8
20324,780,9
20324,781,9
20324,1363,8
20324,1364,9
20324,1367,8
20324,1505,9
20324,1894,8
20324,2472,9
20324,4447,9
20324,7311,7
20326,371,9
20326,449,9
20326,451,9
20326,452,9
20326,502,10
20326,891,10
20326,892,10
20326,893,10
20326,894,9
20326,895,9
20326,896,9
20326,898,9
20326,899,9
20326,900,9
20326,901,9
20326,902,9
20326,903,9
20326,904,9
20326,905,9
20326,906,9
20326,9135,8
20346,442,7
20346,459,8
20346,461,8
20346,462,9
20346,512,9
20346,523,9
20346,759,9
20346,936,6
20346,2472,7
20346,3848,8
20346,4155,10
20346,4835,8
20346,5681,10
20346,6325,7
20346,7311,10
20346,8246,8
20346,8247,8
20346,9617,8
20346,9999,8
20346,12049,6
20346,12859,10
20346,15335,10
20354,430,9
20354,523,10
20354,528,8
20354,896,8
20354,898,8
20354,899,8
20354,901,8
20354,903,8
20354,905,8
20354,1117,8
20354,1118,8
20354,1119,7
20354,1120,7
20354,1121,7
20354,1122,7
20354,1894,7
20354,2472,7
20354,2847,7
20354,4106,9
20354,6178,7
20354,6325,7
20354,6372,9
20354,6637,9
20354,7311,9
20354,8246,7
20354,9135,7
20354,9917,7
20354,10740,7
20354,12671,9
20354,12859,9
20354,25389,8
20354,28755,9
20365,523,9
20365,894,7
20365,895,7
20365,896,7
20365,898,7
20365,900,7
20365,901,7
20365,902,7
20365,903,7
20365,904,7
20365,905,7
20365,1670,6
20365,4107,9
20365,5681,10
20365,7311,9
20365,9135,7
20365,14349,9
20365,16149,8
20365,19489,6
20365,25687,7
20365,32108,7
20365,32551,7
20368,430,10
20368,442,9
20368,512,10
20368,523,10
20368,936,10
20368,2472,9
20368,4155,10
20368,5681,10
20368,6325,10
20368,8246,10
20368,9135,10
20368,12859,10
20368,25687,10
20381,442,4
20381,502,7
20381,891,8
20381,892,7
20381,893,7
20381,894,8
20381,895,8
20381,896,8
20381,898,8
20381,899,8
20381,900,8
20381,901,8
20381,902,8
20381,903,8
20381,904,8
20381,905,8
20381,906,8
20381,936,5
20381,2472,4
20381,4107,7
20381,4155,2
20381,6325,4
20381,8246,6
20381,10659,5
20386,430,8
20386,512,7
20386,523,7
20386,528,5
20386,759,7
20386,1117,5
20386,1118,6
20386,1122,5
20386,1894,6
20386,4106,7
20386,5681,6
20386,6372,6
20386,14349,8
20421,416,7
20421,459,6
20421,460,6
20421,461,6
20421,462,7
20421,463,6
20421,464,7
20421,465,6
20421,512,8
20421,523,8
20421,2386,6
20421,3848,7
20421,4106,8
20421,4155,8
20421,4835,7
20421,5681,9
20421,7311,9
20421,8247,7
20421,9135,9
20421,9999,6
20421,12001,6
20421,12049,7
20421,12859,9
20421,13169,5
20421,14349,8
20421,15335,10
20421,19489,8
20427,442,4
20427,461,7
20427,936,4
20427,2472,4
20427,4155,8
20427,4835,4
20427,4985,5
20427,5681,7
20427,6325,4
20427,6372,6
20427,6637,6
20427,7311,10
20427,8247,4
20427,9135,5
20427,9617,6
20427,9790,4
20427,10153,6
20427,10659,4
20427,12859,8
20427,14175,5
20427,17437,5
20427,21647,7
20427,25687,6
20429,442,9
20429,459,10
20429,460,10
20429,461,10
20429,462,10
20429,463,9
20429,464,9
20429,465,10
20429,523,9
20429,936,9
20429,2472,10
20429,3848,10
20429,4155,9
20429,9999,10
20429,12859,10
20458,416,10
20458,523,10
20458,894,6
20458,895,7
20458,896,6
20458,898,6
20458,899,6
20458,900,6
20458,901,6
20458,902,6
20458,903,7
20458,904,8
20458,905,7
20458,906,7
20458,5681,8
20465,779,9
20465,781,10
20465,1363,9
20465,1364,9
20465,1366,10
20465,1367,9
20465,1505,9
20465,1506,10
20465,2171,9
20465,2594,10
20465,4447,9
20465,9785,9
20465,9963,8
20465,12117,8
20467,779,8
20467,780,8
20467,781,9
20467,1363,8
20467,1364,8
20467,1366,8
20467,1367,9
20467,1505,8
20467,1506,8
20467,2171,8
20467,4106,8
20467,4447,8
20467,5681,10
20467,7311,10
20467,9617,9
20467,9790,9
20467,9963,9
20467,12117,8
20467,14735,9
20467,19021,8
20481,1117,8
20481,1118,7
20481,1119,8
20481,1120,8
20481,1121,8
20481,1122,8
20481,2847,10
20481,6178,10
20481,9917,8
20481,10740,8
20481,25389,8
20500,430,7
20500,759,8
20500,779,8
20500,7311,9
20500,7472,9
20500,9617,7
20500,9790,6
20500,12859,7
20500,13171,6
20500,14349,7
20500,15335,8
20500,19489,7
20500,25389,3
20501,219,8
20501,1117,9
20501,1118,9
20501,1119,8
20501,1120,8
20501,1121,9
20501,1122,10
20501,1894,6
20501,2847,10
20501,4107,8
20501,4985,9
20501,5681,7
20501,6178,8
20501,9790,9
20501,9917,9
20501,9958,8
20501,10153,10
20501,12671,9
20501,12783,8
20501,15335,8
20501,16680,8
20501,21469,10
20502,430,8
20502,1894,8
20502,2472,6
20502,4155,9
20502,4835,8
20502,5681,9
20502,6372,9
20502,6637,9
20502,7311,10
20502,8247,8
20502,9617,9
20502,9790,9
20502,12783,7
20502,14349,7
20502,19021,9
20502,21647,9
20502,23399,7
20502,25687,8
20502,32108,8
20502,32551,8
20509,430,8
20509,442,5
20509,452,5
20509,459,6
20509,528,7
20509,759,10
20509,894,5
20509,896,6
20509,898,7
20509,899,6
20509,900,6
20509,901,7
20509,903,7
20509,904,5
20509,905,7
20509,906,6
20509,1117,7
20509,1118,8
20509,1119,6
20509,1120,7
20509,1121,6
20509,1122,7
20509,1894,6
20509,2398,7
20509,6372,9
20509,6637,9
20509,7311,9
20509,9135,8
20509,9790,9
20509,14349,9
20509,19489,8
20509,25389,8
20509,25687,8
20509,32108,8
20509,32551,8
20519,894,8
20519,895,8
20519,896,8
20519,898,8
20519,899,8
20519,900,8
20519,901,8
20519,902,8
20519,903,8
20519,904,8
20519,905,8
20519,906,8
20519,4106,9
20519,4835,10
20519,8247,9
20519,12859,8
20519,31490,7
20524,430,6
20524,442,7
20524,523,9
20524,936,8
20524,2472,8
20524,6325,6
20524,7311,10
20524,8246,8
20524,9135,8
20524,9617,8
20531,442,7
20531,936,6
20531,1894,4
20531,2397,9
20531,2472,6
20531,6325,6
20531,8246,7
20531,18429,8
20531,25687,9
20531,28755,10
20531,32108,8
20531,32551,9
20532,430,9
20532,442,10
20532,449,10
20532,451,10
20532,452,10
20532,793,9
20532,936,10
20532,2472,10
20532,4835,10
20532,6325,10
20532,8246,7
20532,8247,10
20537,415,8
20537,416,10
20537,512,10
20537,523,10
20537,759,8
20537,936,7
20537,1121,8
20537,1122,8
20537,2847,8
20537,4107,8
20537,4155,9
20537,5681,10
20537,6178,8
20537,6372,8
20537,6637,8
20537,7311,10
20537,7472,10
20537,8246,7
20537,9617,10
20537,9790,9
20537,12859,9
20537,14175,10
20537,15335,10
20537,21469,10
20537,21647,9
20537,31490,9
20563,523,10
20563,528,10
20563,1117,10
20563,1118,8
20563,2313,10
20563,5526,9
20563,16678,7
20563,25687,9
20563,32108,9
20563,32551,9
20566,779,8
20566,780,8
20566,781,8
20566,906,8
20566,1363,8
20566,1364,8
20566,1366,8
20566,1367,8
20566,1505,8
20566,1506,8
20566,2171,8
20566,2397,8
20566,2398,8
20566,4155,9
20566,4447,8
20566,8246,7
20566,9963,8
20566,12049,7
20566,12859,8
20571,430,7
20571,459,4
20571,460,3
20571,461,2
20571,462,2
20571,463,3
20571,464,2
20571,465,4
20571,523,7
20571,528,5
20571,1117,7
20571,1118,6
20571,1119,7
20571,1121,7
20571,1122,7
20571,1894,5
20571,2006,6
20571,2386,3
20571,2398,5
20571,2490,2
20571,2847,6
20571,3033,7
20571,3848,2
20571,4107,9
20571,4155,6
20571,6178,6
20571,7311,7
20571,9135,9
20571,12859,5
20571,14349,8
20571,15335,8
20571,19489,8
20571,25687,7
20571,32551,9
20601,779,7
20601,780,7
20601,781,8
20601,1363,8
20601,1364,8
20601,1366,8
20601,1367,9
20601,1505,8
20601,1506,8
20601,4155,8
20601,4447,8
20601,9963,8
20601,9999,7
20601,12117,8
20601,12859,9
20620,415,7
20620,442,7
20620,512,7
20620,523,7
20620,759,9
20620,936,7
20620,2472,7
20620,4106,8
20620,4835,8
20620,5681,10
20620,6325,9
20620,8246,8
20620,9617,10
20620,9790,9
20620,12049,7
20620,14175,10
20625,779,9
20625,780,8
20625,781,9
20625,1363,8
20625,1364,10
20625,1506,10
20625,2171,8
20625,4447,10
20625,9963,10
20625,12117,9
20637,372,6
20637,430,6
20637,442,7
20637,512,7
20637,523,7
20637,528,8
20637,759,7
20637,793,7
20637,936,7
20637,1117,8
20637,1118,8
20637,1119,6
20637,1120,7
20637,1121,6
20637,1122,8
20637,1430,8
20637,1894,5
20637,2847,7
20637,4106,8
20637,4985,8
20637,5681,8
20637,6178,7
20637,6372,6
20637,7311,8
20637,7472,9
20637,9135,7
20637,9790,5
20637,9917,6
20637,10153,8
20637,10740,6
20637,12017,7
20637,12671,6
20637,12783,5
20637,14175,7
20637,14349,8
20637,14669,7
20637,15335,10
20637,16680,6
20637,17437,8
20637,19021,5
20637,19489,8
20637,21647,6
20650,528,7
20650,1117,8
20650,1118,7
20650,1120,7
20650,2397,8
20650,2398,8
20650,2606,4
20650,3031,7
20650,3033,7
20650,4107,8
20650,5526,6
20650,5681,8
20650,6372,7
20650,6637,8
20650,14349,8
20650,19489,8
20650,25687,8
20650,32108,7
20650,32551,7
20657,442,7
20657,459,7
20657,460,6
20657,461,7
20657,462,7
20657,463,6
20657,464,7
20657,465,6
20657,936,6
20657,2472,7
20657,3848,6
20657,4155,9
20657,4835,6
20657,6325,7
20657,8246,6
20657,9999,8
20657,10659,7
20657,12859,9
20663,442,7
20663,459,6
20663,460,7
20663,461,7
20663,462,7
20663,463,6
20663,464,8
20663,465,8
20663,502,6
20663,528,6
20663,891,6
20663,892,6
20663,893,6
20663,936,7
20663,1117,6
20663,1118,8
20663,1119,6
20663,1120,6
20663,1121,6
20663,1122,6
20663,2385,6
20663,2386,6
20663,2472,6
20663,2490,6
20663,2847,6
20663,3848,8
20663,4155,10
20663,4835,7
20663,6178,6
20663,6325,6
20663,8246,8
20663,8247,7
20663,9790,7
20663,10659,6
20663,12001,6
20663,12049,8
20663,12671,6
20685,512,9
20685,523,8
20685,759,7
20685,997,10
20685,5681,10
20685,9617,5
20685,14349,9
20685,15771,9
20685,19489,9
20685,21647,8
20686,371,6
20686,372,6
20686,442,4
20686,449,8
20686,451,8
20686,452,8
20686,512,8
20686,528,9
20686,793,6
20686,814,5
20686,882,5
20686,883,6
20686,894,4
20686,895,4
20686,896,4
20686,1078,8
20686,1117,9
20686,1118,8
20686,1119,5
20686,1120,4
20686,1122,3
20686,4793,7
20686,4795,8
20686,7337,7
20686,7472,8
20686,8246,7
20686,12015,5
20686,15335,10
20697,528,9
20697,894,6
20697,896,6
20697,898,7
20697,899,7
20697,901,8
20697,903,7
20697,905,6
20697,906,7
20697,1117,7
20697,7311,10
20702,459,6
20702,460,7
20702,461,7
20702,462,7
20702,463,7
20702,523,7
20702,3848,6
20702,4155,8
20702,12859,9
20702,21647,7
20702,28755,7
20711,430,5
20711,449,4
20711,451,5
20711,523,6
20711,1363,7
20711,1364,6
20711,1366,6
20711,9135,6
20711,9963,4
20711,14175,5
20711,15335,10
20714,430,8
20714,512,10
20714,528,8
20714,1117,8
20714,1118,8
20714,1119,8
20714,1120,8
20714,1121,8
20714,1122,8
20714,2847,8
20714,4107,8
20714,11009,8
20714,14349,10
20729,442,9
20729,459,7
20729,460,8
20729,461,10
20729,462,10
20729,463,10
20729,464,10
20729,465,7
20729,502,7
20729,891,7
20729,892,7
20729,893,6
20729,894,6
20729,895,7
20729,896,9
